query_id,query_text,intent,entities,response_text
Q006360,Where do we get yoga pants?,get_supplier_info,"{""product"": ""yoga pants"", ""category"": ""activewear"", ""supplier"": ""TextilePlus""}",TextilePlus is the vendor for yoga pants.
Q006361,What's trending in dresses?,get_best_seller,"{""product"": ""dress"", ""category"": ""dresses""}","Leading seller: dress, 451 units this month."
Q006362,Mini skirt availability pls,get_stock,"{""product"": ""mini skirt"", ""category"": ""skirts"", ""color"": ""beige"", ""supplier"": ""UrbanTex"", ""quantity"": 393}",Stock level is at 393 for beige mini skirt.
Q006363,Schedule restock for gray bermuda,create_reorder,"{""product"": ""bermuda"", ""category"": ""shorts"", ""color"": ""gray"", ""supplier"": ""ModaSupply"", ""quantity"": 437}","PO created: 437 units, delivery in 13 days."
Q006364,What's trending in outerwear?,get_best_seller,"{""product"": ""rain jacket"", ""category"": ""outerwear"", ""size"": ""L""}",Rain jacket tops the charts with 234 sold.
Q006365,What's our #1 seller?,get_best_seller,"{""product"": ""sweater"", ""category"": ""sweaters"", ""size"": ""38"", ""supplier"": ""ModaSupply""}",Best selling product: sweater with 68 sales.
Q006366,Who's our windbreaker vendor?,get_supplier_info,"{""product"": ""windbreaker"", ""category"": ""outerwear"", ""color"": ""blue"", ""supplier"": ""FashionHub""}",Windbreaker comes from FashionHub based in Palo Alto.
Q006367,Show me best sellers,get_best_seller,"{""product"": ""bermuda"", ""category"": ""shorts"", ""supplier"": ""DenimSource""}","Best performer: bermuda, 162 units moved."
Q006368,Quick check on jeans stock,get_stock,"{""product"": ""jeans"", ""category"": ""jeans"", ""supplier"": ""GarmentCo"", ""quantity"": 452}",We have 452 units of jeans in stock.
Q006369,"Yo, when will windbreaker arrive?",get_delivery_status,"{""product"": ""windbreaker"", ""category"": ""outerwear"", ""color"": ""purple"", ""size"": ""36"", ""delivery_date"": ""2025-11-19"", ""days_until_delivery"": 18}",Shipment arrives 2025-11-19 from our supplier.
Q006370,Supplier list for jeans can you,get_supplier_info,"{""product"": ""denim"", ""category"": ""jeans"", ""color"": ""yellow"", ""size"": ""28""}","Supplier for denim: our supplier, contact: John Smith."
Q006371,How much cap stock do we have?,get_stock,"{""product"": ""cap"", ""category"": ""accessories"", ""color"": ""brown"", ""size"": ""extra large"", ""quantity"": 36}","Yes, 36 cap in stock right now."
Q006372,How many jacket are left in stock?,get_stock,"{""product"": ""jacket"", ""category"": ""jackets"", ""quantity"": 170}",Inventory status: 170 units available.
Q006373,Order 423 units of skirt,create_reorder,"{""product"": ""skirt"", ""category"": ""skirts"", ""color"": ""purple"", ""size"": ""32"", ""supplier"": ""UrbanTex"", ""quantity"": 423}",Purchase order submitted to UrbanTex for skirt.
Q006374,Sales breakdown for hoodie,get_sales_summary,"{""product"": ""hoodie"", ""category"": ""hoodies"", ""color"": ""olive"", ""size"": ""30"", ""supplier"": ""DenimSource"", ""quantity"": 236, ""revenue"": 518.42}","Total sales for hoodies: 236 items, $518.42."
Q006375,Restock dress please,create_reorder,"{""product"": ""dress"", ""category"": ""dresses"", ""supplier"": ""ApparelPro"", ""quantity"": 410}","Restocking 410 dress, ETA 8 days."
Q006376,Sales report for pullover can you,get_sales_summary,"{""product"": ""pullover"", ""category"": ""hoodies"", ""supplier"": ""DenimSource"", ""quantity"": 340, ""revenue"": 4448.31}","Today's sales for pullover: 340 units, $4448.31 revenue."
Q006377,Supplier info for sports bra please,get_supplier_info,"{""product"": ""sports bra"", ""category"": ""activewear"", ""color"": ""charcoal""}","Supplier for sports bra: our supplier, contact: Mike Davis."
Q006378,What's the stock level for rain jacket?,get_stock,"{""product"": ""rain jacket"", ""category"": ""outerwear"", ""color"": ""charcoal"", ""size"": ""38"", ""quantity"": 9}",We're stocked with 9 charcoal rain jacket.
Q006379,What did athletic wear do in sales last week?,get_sales_summary,"{""product"": ""athletic wear"", ""category"": ""activewear"", ""supplier"": ""TextilePlus"", ""quantity"": 425, ""revenue"": 3502.98}",We moved 425 athletic wear yesterday.
Q006380,Do we have knit in ?,get_stock,"{""product"": ""knit"", ""category"": ""sweaters"", ""quantity"": 155}",There are 155 knit left in stock.
Q006381,Can you tell me how many mini skirt we have thank you?,get_stock,"{""product"": ""mini skirt"", ""category"": ""skirts"", ""supplier"": ""FashionHub"", ""quantity"": 134}",Inventory status: 134 units available.
Q006382,We need to reorder pullover,create_reorder,"{""product"": ""pullover"", ""category"": ""hoodies"", ""size"": ""large"", ""supplier"": ""StyleCraft"", ""quantity"": 329}","Restocking 329 pullover, ETA 18 days."
Q006383,Need to replenish jacket stock,create_reorder,"{""product"": ""jacket"", ""category"": ""jackets"", ""supplier"": ""ModaSupply"", ""quantity"": 394}",Order #PO525200: 394 jacket from ModaSupply.
Q006384,Best seller report could you,get_best_seller,"{""product"": ""jacket"", ""category"": ""jackets"", ""color"": ""yellow"", ""size"": ""medium""}",Yellow jacket is our most popular item.
Q006385,Windbreaker stock count thanks,get_stock,"{""product"": ""windbreaker"", ""category"": ""outerwear"", ""quantity"": 360}","Yes, 360 windbreaker in stock right now."
Q006386,Create PO for blue bermuda,create_reorder,"{""product"": ""bermuda"", ""category"": ""shorts"", ""color"": ""blue"", ""size"": ""28"", ""supplier"": ""ThreadLine"", ""quantity"": 80}",Restocking initiated: 80 blue bermuda.
Q006387,What are the numbers on sundress?,get_sales_summary,"{""product"": ""sundress"", ""category"": ""dresses"", ""color"": ""pink"", ""quantity"": 356, ""revenue"": 4340.11}",We moved 356 sundress yesterday.
Q006388,Add parka to next order pls,create_reorder,"{""product"": ""parka"", ""category"": ""outerwear"", ""color"": ""white"", ""supplier"": ""DenimSource"", ""quantity"": 153}",Restocking 153 parka - order submitted.
Q006389,Restock request for socks,create_reorder,"{""product"": ""socks"", ""category"": ""accessories"", ""size"": ""S"", ""quantity"": 263}",Purchase order submitted to our supplier for socks.
Q006390,How many yoga pants are left in stock?,get_stock,"{""product"": ""yoga pants"", ""category"": ""activewear"", ""color"": ""red"", ""size"": ""large"", ""supplier"": ""DenimSource"", ""quantity"": 326}",Inventory check complete: 326 red yoga pants available.
Q006391,What's left in hoodies?,get_stock,"{""product"": ""hoodies"", ""category"": ""hoodies"", ""size"": ""S"", ""quantity"": 410}",We have 410 units of hoodies in stock.
Q006392,Who's the vendor for belt?,get_supplier_info,"{""product"": ""belt"", ""category"": ""accessories""}",Our supplier carries belt.
Q006393,ETA on sweatshirt delivery?,get_delivery_status,"{""product"": ""sweatshirt"", ""category"": ""hoodies"", ""delivery_date"": ""2025-11-19"", ""days_until_delivery"": 18}",Shipment arrives 2025-11-19 from our supplier.
Q006394,How many leggings are left in stock?,get_stock,"{""product"": ""leggings"", ""category"": ""activewear"", ""supplier"": ""GarmentCo"", ""quantity"": 189}",We have 189 leggings ready to ship.
Q006395,"Hi, we need more red jeans",create_reorder,"{""product"": ""jeans"", ""category"": ""jeans"", ""color"": ""red"", ""supplier"": ""UrbanTex"", ""quantity"": 391}","Restocking 391 jeans, ETA 7 days."
Q006396,Need to know stock for red sundress,get_stock,"{""product"": ""sundress"", ""category"": ""dresses"", ""color"": ""red"", ""quantity"": 427}",Stock level for red sundress: 427 units.
Q006397,What's the total sales for shorts this month?,get_sales_summary,"{""product"": ""bermuda"", ""category"": ""shorts"", ""size"": ""30"", ""quantity"": 270, ""revenue"": 4174.65}","Shorts sales: 270 units, $4174.65 total."
Q006398,Revenue report for sweaters,get_sales_summary,"{""product"": ""sweater"", ""category"": ""sweaters"", ""color"": ""red"", ""supplier"": ""ModaSupply"", ""quantity"": 269, ""revenue"": 563.85}",This month we sold 269 sweater.
Q006399,Reorder jacket please,create_reorder,"{""product"": ""jacket"", ""category"": ""jackets"", ""size"": ""30"", ""supplier"": ""DenimSource"", ""quantity"": 133}",Purchase order submitted to DenimSource for jacket.
Q006400,Sales report for belt thank you,get_sales_summary,"{""product"": ""belt"", ""category"": ""accessories"", ""color"": ""charcoal"", ""supplier"": ""FashionHub"", ""quantity"": 215, ""revenue"": 773.46}",This month we sold 215 belt.
Q006401,What's our tee count looking like?,get_stock,"{""product"": ""tee"", ""category"": ""t-shirts"", ""color"": ""purple"", ""supplier"": ""FabricWorks"", ""quantity"": 65}",We're showing 65 units of tee in the system.
Q006402,Show me socks inventory,get_stock,"{""product"": ""socks"", ""category"": ""accessories"", ""quantity"": 11}",Current inventory shows 11 socks available.
Q006403,"Hello, check if we have scarf in",get_stock,"{""product"": ""scarf"", ""category"": ""accessories"", ""quantity"": 220}","Yes, 220 scarf in stock right now."
Q006404,", check if we have jacket in green",get_stock,"{""product"": ""jacket"", ""category"": ""jackets"", ""color"": ""green"", ""quantity"": 93}","Yes, we have 93 green jacket in ."
Q006405,Reorder knit please,create_reorder,"{""product"": ""knit"", ""category"": ""sweaters"", ""color"": ""yellow"", ""size"": ""30"", ""supplier"": ""UrbanTex"", ""quantity"": 368}",Reorder placed: 368 units of knit.
Q006406,Give me sales numbers for pullover,get_sales_summary,"{""product"": ""pullover"", ""category"": ""hoodies"", ""color"": ""purple"", ""supplier"": ""TextilePlus"", ""quantity"": 28, ""revenue"": 2623.57}",Revenue from purple pullover: $2623.57 with 28 units sold.
Q006407,Which supplier has purple jeans?,get_supplier_info,"{""product"": ""jeans"", ""category"": ""jeans"", ""color"": ""purple"", ""size"": ""XXL""}",Our supplier is our vendor for jeans.
Q006408,Show me tee inventory,get_stock,"{""product"": ""tee"", ""category"": ""t-shirts"", ""quantity"": 159}",Stock count for tee is 159.
Q006409,What blazer sells the most?,get_best_seller,"{""product"": ""blazer"", ""category"": ""jackets"", ""color"": ""purple"", ""size"": ""38""}",Purple blazer is trending with 451 sales.
Q006410,How many coat are left in stock?,get_stock,"{""product"": ""coat"", ""category"": ""jackets"", ""supplier"": ""DenimSource"", ""quantity"": 449}",Inventory check complete: 449 coat available.
Q006411,Any bermuda in the warehouse?,get_stock,"{""product"": ""bermuda"", ""category"": ""shorts"", ""size"": ""small"", ""quantity"": 307}",Stock count for bermuda is 307.
Q006412,Show me what's popular in shorts,get_best_seller,"{""product"": ""bermuda"", ""category"": ""shorts"", ""color"": ""blue"", ""supplier"": ""StyleCraft""}",Bermuda tops the charts with 160 sold.
Q006413,Need to know stock for red hoodies,get_stock,"{""product"": ""hoodies"", ""category"": ""hoodies"", ""color"": ""red"", ""size"": ""large"", ""quantity"": 337}",Stock level is at 337 for red hoodies.
Q006414,Create PO for black leggings,create_reorder,"{""product"": ""leggings"", ""category"": ""activewear"", ""color"": ""black"", ""size"": ""small"", ""supplier"": ""ModaSupply"", ""quantity"": 25}",Reorder placed: 25 units of leggings.
Q006415,Need to know stock for yellow jeans,get_stock,"{""product"": ""jeans"", ""category"": ""jeans"", ""color"": ""yellow"", ""quantity"": 440}",Stock count for yellow jeans is 440.
Q006416,When's our blazer order arriving?,get_delivery_status,"{""product"": ""blazer"", ""category"": ""jackets"", ""color"": ""purple"", ""supplier"": ""FabricWorks"", ""delivery_date"": ""2025-11-12"", ""days_until_delivery"": 11}",Delivery status: FabricWorks order arriving 2025-11-12.
Q006417,Can you tell me how many sports bra we have pls?,get_stock,"{""product"": ""sports bra"", ""category"": ""activewear"", ""color"": ""beige"", ""size"": ""30"", ""quantity"": 142}",We have 142 30 beige sports bra ready to ship.
Q006418,Show me what's popular in sweaters,get_best_seller,"{""product"": ""sweater"", ""category"": ""sweaters"", ""color"": ""brown"", ""supplier"": ""UrbanTex""}",Sweater is flying off shelves - 285 sold.
Q006419,Where do we get pants?,get_supplier_info,"{""product"": ""pants"", ""category"": ""jeans"", ""color"": ""gray""}",Our supplier is our vendor for jeans.
Q006420,What's our scarf count looking like?,get_stock,"{""product"": ""scarf"", ""category"": ""accessories"", ""color"": ""red"", ""supplier"": ""ApparelPro"", ""quantity"": 481}",There are 481 scarf left in stock.
Q006421,Mini skirt stock count please,get_stock,"{""product"": ""mini skirt"", ""category"": ""skirts"", ""color"": ""grey"", ""size"": ""small"", ""supplier"": ""UrbanTex"", ""quantity"": 204}",Inventory check complete: 204 grey mini skirt available.
Q006422,Give me the sales figures for jeans,get_sales_summary,"{""product"": ""denim"", ""category"": ""jeans"", ""color"": ""pink"", ""quantity"": 100, ""revenue"": 1460.0}",Sales figures: 100 denim at $1460.0 revenue.
Q006423,How's sweater performing?,get_sales_summary,"{""product"": ""sweater"", ""category"": ""sweaters"", ""size"": ""34"", ""supplier"": ""ApparelPro"", ""quantity"": 205, ""revenue"": 4274.32}",Revenue from sweater: $4274.32 with 205 units sold.
Q006424,Who's the vendor for yellow belt?,get_supplier_info,"{""product"": ""belt"", ""category"": ""accessories"", ""color"": ""yellow""}",Our supplier carries yellow belt.
Q006425,Put in an order for parka pls,create_reorder,"{""product"": ""parka"", ""category"": ""outerwear"", ""color"": ""purple"", ""size"": ""S"", ""quantity"": 6}",Reorder request processed for parka.
Q006426,Any pants in the warehouse?,get_stock,"{""product"": ""pants"", ""category"": ""jeans"", ""size"": ""30"", ""supplier"": ""FashionHub"", ""quantity"": 397}",Stock count for pants is 397.
Q006427,Show top 5 sellers,get_best_seller,"{""product"": ""knit"", ""category"": ""sweaters""}","Top seller: knit, 407 sold this month."
Q006428,"We're out of mini skirt, reorder pls",create_reorder,"{""product"": ""mini skirt"", ""category"": ""skirts"", ""size"": ""S"", ""supplier"": ""TextilePlus"", ""quantity"": 411}",Order #PO808285: 411 mini skirt from TextilePlus.
Q006429,Show me best sellers,get_best_seller,"{""product"": ""coat"", ""category"": ""jackets"", ""color"": ""blue"", ""supplier"": ""TextilePlus""}",Top selling jackets: blue coat.
Q006430,Schedule restock for purple bermuda,create_reorder,"{""product"": ""bermuda"", ""category"": ""shorts"", ""color"": ""purple"", ""quantity"": 52}",Restocking 52 bermuda - order submitted.
Q006431,", create a purchase order for shorts",create_reorder,"{""product"": ""shorts"", ""category"": ""shorts"", ""quantity"": 161}",Purchase order submitted to our supplier for shorts.
Q006432,Inventory status for knit,get_stock,"{""product"": ""knit"", ""category"": ""sweaters"", ""size"": ""28"", ""quantity"": 89}",We have 89 units of knit in stock.
Q006433,How are jacket selling?,get_sales_summary,"{""product"": ""jacket"", ""category"": ""jackets"", ""size"": ""small"", ""quantity"": 480, ""revenue"": 1006.72}",This week's jacket performance: 480 sold.
Q006434,Sales breakdown for athletic wear please,get_sales_summary,"{""product"": ""athletic wear"", ""category"": ""activewear"", ""color"": ""olive"", ""size"": ""34"", ""supplier"": ""FashionHub"", ""quantity"": 435, ""revenue"": 2159.01}",We moved 435 athletic wear yesterday.
