supplier_id,supplier_name,contact_name,contact_email,phone_number,address,city,state,product_categories_supplied,purchase_order_id,order_date,delivery_date,status,total_cost,payment_status
SUP00066,PremiumFabrics Trading,George Robinson,george.robinson@premiumfabricst.com,(477) 513-5118,3877 Cedar Ln,Fort Worth,TX,"Dresses, Outerwear",PO0006546,2024-07-30,2024-08-08,Shipped,588.01,Paid
SUP00007,TextilePlus Imports,Sarah Hall,sarah.hall@textileplusimpo.com,(899) 863-2169,2903 Second St,San Francisco,CA,Shorts,PO0006547,2024-02-15,2024-03-06,Delivered,1452.83,Paid
SUP00062,GarmentCo Industries,Mark Thomas,mark.thomas@garmentcoindust.com,(968) 675-7209,5611 Main St,Fresno,CA,"Shirts, Skirts, T-Shirts",PO0006548,2024-09-22,2024-10-06,Delivered,722.82,Paid
SUP00096,TrendyTextiles LLC,James Torres,james.torres@trendytextilesl.com,(902) 996-1803,8238 Trade Center Blvd,Charlotte,NC,"Shirts, Sweaters",PO0006549,2024-09-22,2024-10-05,Delivered,2407.94,Paid
SUP00132,VogueSupply Apparel,Jeffrey Garcia,jeffrey.garcia@voguesupplyappa.com,(829) 808-9307,6399 Market St,Oakland,CA,"Jeans, Outerwear, Shirts, Skirts",PO0006550,2023-11-15,2023-11-15,Cancelled,4815.45,Partial
SUP00007,TextilePlus Imports,Sarah Hall,sarah.hall@textileplusimpo.com,(899) 863-2169,2903 Second St,San Francisco,CA,Shorts,PO0006551,2024-07-16,2024-07-29,Shipped,1620.69,Pending
SUP00018,SwiftFashion Solutions,Joseph Nguyen,joseph.nguyen@swiftfashionsol.com,(425) 207-2163,1064 Commerce Dr,Phoenix,AZ,"Dresses, Hoodies, Shirts, Sweaters",PO0006552,2024-08-26,2024-09-06,Delivered,669.0,Paid
SUP00120,TextilePlus International,Anthony Robinson,anthony.robinson@textileplusinte.com,(549) 361-7062,5205 Distribution Dr,Philadelphia,PA,"Activewear, Outerwear, T-Shirts",PO0006553,2024-01-23,2024-01-30,Pending,812.89,Pending
SUP00071,ThreadLine Solutions,Ronald Clark,ronald.clark@threadlinesolut.com,(820) 810-4697,8661 Supply Chain Ave,Milwaukee,WI,"Activewear, Jackets, Outerwear, Shorts",PO0006554,2024-01-11,2024-01-31,Delivered,470.01,Paid
SUP00109,GarmentCo Distributors,William Mitchell,william.mitchell@garmentcodistri.com,(631) 738-2862,1141 Broadway,Milwaukee,WI,"Activewear, Dresses, Hoodies",PO0006555,2024-06-08,2024-06-12,Delivered,1440.5,Paid
SUP00146,UrbanWear Apparel,William Carter,william.carter@urbanwearappare.com,(922) 680-8349,186 Maple Dr,New York,NY,T-Shirts,PO0006556,2024-03-14,2024-03-17,Delivered,2723.35,Paid
SUP00108,GarmentCo Textiles,Elizabeth Davis,elizabeth.davis@garmentcotextil.com,(876) 226-3159,343 Warehouse Ln,San Francisco,CA,"Jeans, T-Shirts",PO0006557,2024-02-06,2024-02-11,Delivered,487.63,Paid
SUP00078,VogueSupply Group,Sarah Lopez,sarah.lopez@voguesupplygrou.com,(799) 646-9056,1594 Broadway,Detroit,MI,"Accessories, Sweaters",PO0006558,2024-03-11,2024-03-17,Pending,1187.04,Partial
SUP00112,GarmentCo Partners,Kevin Nguyen,kevin.nguyen@garmentcopartne.com,(761) 929-6327,6340 Fourth St,Atlanta,GA,Dresses,PO0006559,2023-11-08,2023-11-28,Pending,2216.64,Pending
SUP00134,FashionHub Manufacturing,Mark Lewis,mark.lewis@fashionhubmanuf.com,(736) 735-3600,6062 Warehouse Ln,Denver,CO,"Accessories, Sweaters",PO0006560,2024-03-14,2024-03-18,Delivered,509.09,Paid
SUP00104,QualityApparel Partners,Deborah Campbell,deborah.campbell@qualityapparelp.com,(358) 624-2622,8117 Fourth St,Louisville,KY,"Jackets, Jeans, Shirts, Sweaters",PO0006561,2024-03-28,2024-03-28,Cancelled,501.31,Pending
SUP00150,FabricWorks Solutions,Lisa Jones,lisa.jones@fabricworkssolu.com,(738) 757-9312,8416 Second St,New York,NY,"Jeans, Skirts",PO0006562,2024-01-10,2024-01-21,Delivered,493.45,Paid
SUP00135,ProStyle Distributors,Timothy Green,timothy.green@prostyledistrib.com,(862) 542-2079,5501 Cedar Ln,Oakland,CA,"Jackets, Outerwear",PO0006563,2024-08-22,2024-09-03,Delivered,1055.44,Paid
SUP00078,VogueSupply Group,Sarah Lopez,sarah.lopez@voguesupplygrou.com,(799) 646-9056,1594 Broadway,Detroit,MI,"Accessories, Sweaters",PO0006564,2024-09-08,2024-09-28,Shipped,622.02,Pending
SUP00072,SwiftFashion Partners,Patricia Flores,patricia.flores@swiftfashionpar.com,(957) 301-4404,3557 Business Park Rd,Philadelphia,PA,T-Shirts,PO0006565,2024-06-24,2024-07-13,Pending,3882.52,Pending
SUP00100,WholesaleWear Supply Co.,Timothy Sanchez,timothy.sanchez@wholesalewearsu.com,(214) 470-9791,2124 Market St,Portland,OR,"Accessories, Jackets",PO0006566,2024-06-05,2024-06-08,Pending,1279.73,Pending
SUP00016,ApparelPro Imports,Donald Scott,donald.scott@apparelproimpor.com,(369) 471-9645,7032 Industrial Way,Miami,FL,"Jackets, Outerwear, Shirts",PO0006567,2024-10-04,2024-10-07,Shipped,1408.91,Paid
SUP00069,ThreadLine Apparel,James Torres,james.torres@threadlineappar.com,(491) 680-8843,7316 Distribution Dr,Jacksonville,FL,"Activewear, Hoodies, Jackets, Skirts",PO0006568,2024-02-06,2024-02-18,Delivered,1934.5,Paid
SUP00041,EliteClothing Wholesale,Richard Clark,richard.clark@eliteclothingwh.com,(880) 588-3851,9424 Trade Center Blvd,Memphis,TN,"Jackets, Jeans",PO0006569,2024-08-23,2024-09-01,Delivered,1252.75,Pending
SUP00110,ModaSupply Solutions,Joseph Flores,joseph.flores@modasupplysolut.com,(244) 944-9543,5041 Market St,New York,NY,Skirts,PO0006570,2023-12-25,2023-12-31,Delivered,583.22,Paid
SUP00032,GarmentCo Wholesale,Deborah Lewis,deborah.lewis@garmentcowholes.com,(764) 922-8007,9289 Main St,Dallas,TX,Outerwear,PO0006571,2024-01-28,2024-01-30,Delivered,646.89,Paid
SUP00050,ApparelPro Wholesale,Joseph Harris,joseph.harris@apparelprowhole.com,(910) 356-4505,1152 Logistics Pkwy,Louisville,KY,"Shorts, Skirts",PO0006572,2024-10-27,2024-11-26,Shipped,1910.48,Pending
SUP00121,StyleCraft Imports,Jennifer Moore,jennifer.moore@stylecraftimpor.com,(653) 877-7947,8057 Fourth St,Milwaukee,WI,"Dresses, Shirts",PO0006573,2024-03-08,2024-03-08,Cancelled,2536.79,Pending
SUP00064,EliteClothing Textiles,Jessica Hall,jessica.hall@eliteclothingte.com,(687) 861-9041,7442 Main St,Philadelphia,PA,Shorts,PO0006574,2024-07-24,2024-07-31,Shipped,740.95,Paid
SUP00148,VogueSupply Textiles,Michelle Robinson,michelle.robinson@voguesupplytext.com,(264) 313-9189,9876 Second St,New York,NY,"Activewear, Shirts",PO0006575,2024-06-06,2024-06-24,Shipped,2743.0,Paid
SUP00001,VogueSupply Supply Co.,Mary Mitchell,mary.mitchell@voguesupplysupp.com,(481) 450-4657,2386 Cedar Ln,Miami,FL,Shorts,PO0006576,2024-09-02,2024-09-09,Shipped,2652.93,Pending
SUP00012,MetroTextiles LLC,Emily Parker,emily.parker@metrotextilesll.com,(211) 896-2876,8897 Business Park Rd,Nashville,TN,Shorts,PO0006577,2024-06-18,2024-07-06,Delivered,1988.74,Paid
SUP00125,StyleCraft International,Mary Robinson,mary.robinson@stylecraftinter.com,(279) 520-8033,9494 Supply Chain Ave,Louisville,KY,Shorts,PO0006578,2024-03-07,2024-04-06,Delivered,3866.25,Partial
SUP00066,PremiumFabrics Trading,George Robinson,george.robinson@premiumfabricst.com,(477) 513-5118,3877 Cedar Ln,Fort Worth,TX,"Dresses, Outerwear",PO0006579,2024-02-28,2024-03-17,Shipped,908.42,Paid
SUP00013,DenimSource Group,James Campbell,james.campbell@denimsourcegrou.com,(936) 469-9201,3027 First Ave,San Antonio,TX,"Accessories, Dresses, Jackets",PO0006580,2024-03-09,2024-03-28,Shipped,1080.46,Partial
SUP00054,FabricWorks Imports,Margaret Rodriguez,margaret.rodriguez@fabricworksimpo.com,(672) 386-1823,4362 Supply Chain Ave,El Paso,TX,Sweaters,PO0006581,2023-11-17,2023-12-02,Delivered,1187.85,Paid
SUP00039,TextilePlus LLC,John Rivera,john.rivera@textileplusllc.com,(646) 201-9518,8921 Industrial Way,Portland,OR,"Accessories, Sweaters",PO0006582,2024-02-29,2024-03-12,Delivered,2102.38,Paid
SUP00124,ChicTextiles International,Elizabeth Rodriguez,elizabeth.rodriguez@chictextilesint.com,(589) 745-4770,8296 Second St,Detroit,MI,Outerwear,PO0006583,2024-03-16,2024-04-03,Delivered,609.19,Paid
SUP00010,ChicTextiles Solutions,Paul Taylor,paul.taylor@chictextilessol.com,(964) 798-8019,9660 Supply Chain Ave,Portland,OR,T-Shirts,PO0006584,2024-08-12,2024-08-18,Delivered,2181.11,Paid
SUP00042,ClothingDirect Inc.,Margaret Gomez,margaret.gomez@clothingdirecti.com,(793) 821-6279,7718 Market St,Milwaukee,WI,"Dresses, Skirts",PO0006585,2024-01-10,2024-01-28,Delivered,1258.41,Partial
SUP00111,TextileTrade International,Margaret Baker,margaret.baker@textiletradeint.com,(310) 702-8267,1304 Maple Dr,El Paso,TX,"Hoodies, T-Shirts",PO0006586,2024-04-24,2024-05-11,Shipped,4850.91,Paid
SUP00149,UrbanWear Wholesale,Charles Ramirez,charles.ramirez@urbanwearwholes.com,(201) 829-6780,4041 Third Ave,Louisville,KY,Accessories,PO0006587,2024-06-07,2024-06-17,Delivered,1128.04,Pending
SUP00035,ChicTextiles Industries,Nancy Gomez,nancy.gomez@chictextilesind.com,(621) 885-5065,4471 Washington St,San Antonio,TX,"Jeans, Skirts",PO0006588,2023-11-19,2023-12-04,Shipped,1672.45,Paid
SUP00144,ApparelPro Apparel,Margaret Garcia,margaret.garcia@apparelproappar.com,(427) 661-6727,536 Logistics Pkwy,Chicago,IL,"Shirts, Sweaters",PO0006589,2023-12-03,2023-12-16,Delivered,958.72,Paid
SUP00077,GarmentCo Distributors,Jennifer Anderson,jennifer.anderson@garmentcodistri.com,(890) 789-1339,4515 Third Ave,Houston,TX,"Dresses, Skirts, T-Shirts",PO0006590,2023-12-07,2023-12-07,Cancelled,2319.33,Partial
SUP00089,FabricWorks Group,Timothy Taylor,timothy.taylor@fabricworksgrou.com,(546) 838-7512,1415 Distribution Dr,Miami,FL,"Accessories, Sweaters",PO0006591,2024-04-22,2024-05-08,Delivered,304.05,Paid
SUP00125,StyleCraft International,Mary Robinson,mary.robinson@stylecraftinter.com,(279) 520-8033,9494 Supply Chain Ave,Louisville,KY,Shorts,PO0006592,2024-03-11,2024-03-13,Delivered,5000.0,Paid
SUP00080,PremiumFabrics LLC,Christopher Davis,christopher.davis@premiumfabricsl.com,(991) 613-9431,118 Second St,Albuquerque,NM,"Dresses, Shirts",PO0006593,2024-02-20,2024-03-07,Delivered,1021.78,Paid
SUP00021,TextilePlus Solutions,Mark Rodriguez,mark.rodriguez@textileplussolu.com,(632) 387-5563,7679 Commerce Dr,Phoenix,AZ,"Dresses, Hoodies",PO0006594,2024-08-03,2024-08-22,Pending,587.37,Paid
SUP00148,VogueSupply Textiles,Michelle Robinson,michelle.robinson@voguesupplytext.com,(264) 313-9189,9876 Second St,New York,NY,"Activewear, Shirts",PO0006595,2024-05-09,2024-05-26,Delivered,843.46,Pending
SUP00064,EliteClothing Textiles,Jessica Hall,jessica.hall@eliteclothingte.com,(687) 861-9041,7442 Main St,Philadelphia,PA,Shorts,PO0006596,2024-03-19,2024-04-03,Shipped,1164.48,Paid
SUP00083,FabricWorks Inc.,Sharon Davis,sharon.davis@fabricworksinc.com,(672) 320-3522,8265 Trade Center Blvd,Sacramento,CA,"Accessories, Shorts, Skirts",PO0006597,2024-07-03,2024-07-11,Delivered,2999.69,Partial
SUP00008,GarmentCo Industries,Kevin Hall,kevin.hall@garmentcoindust.com,(770) 424-6313,1016 Commerce Dr,Houston,TX,"Hoodies, Jackets, Shorts",PO0006598,2024-06-06,2024-06-17,Delivered,2622.02,Paid
SUP00048,ApparelSource Industries,Emily Lewis,emily.lewis@apparelsourcein.com,(362) 961-8777,7473 Business Park Rd,San Francisco,CA,"Dresses, Jackets, Skirts",PO0006599,2024-02-22,2024-03-06,Delivered,1891.1,Paid
SUP00018,SwiftFashion Solutions,Joseph Nguyen,joseph.nguyen@swiftfashionsol.com,(425) 207-2163,1064 Commerce Dr,Phoenix,AZ,"Dresses, Hoodies, Shirts, Sweaters",PO0006600,2023-11-14,2023-11-29,Delivered,1048.4,Paid
SUP00006,RetailFabrics LLC,Jennifer Diaz,jennifer.diaz@retailfabricsll.com,(438) 303-7227,4654 Market St,Portland,OR,Sweaters,PO0006601,2024-04-26,2024-05-12,Delivered,2111.01,Paid
SUP00124,ChicTextiles International,Elizabeth Rodriguez,elizabeth.rodriguez@chictextilesint.com,(589) 745-4770,8296 Second St,Detroit,MI,Outerwear,PO0006602,2024-04-10,2024-05-04,Pending,2936.7,Pending
SUP00130,VogueSupply Imports,Michelle Lee,michelle.lee@voguesupplyimpo.com,(842) 523-3473,7305 Maple Dr,Tucson,AZ,"Jackets, Outerwear",PO0006603,2024-06-01,2024-06-19,Delivered,519.4,Paid
SUP00041,EliteClothing Wholesale,Richard Clark,richard.clark@eliteclothingwh.com,(880) 588-3851,9424 Trade Center Blvd,Memphis,TN,"Jackets, Jeans",PO0006604,2024-06-11,2024-06-22,Delivered,1977.16,Partial
SUP00099,GarmentHub LLC,Sharon Hernandez,sharon.hernandez@garmenthubllc.com,(463) 693-5835,5649 Cedar Ln,Albuquerque,NM,"Dresses, Shirts, Shorts, T-Shirts",PO0006605,2024-08-03,2024-08-06,Delivered,417.59,Paid
SUP00026,ProStyle Supply Co.,Anthony Nelson,anthony.nelson@prostylesupplyc.com,(797) 778-9565,5283 Business Park Rd,Columbus,OH,"Shirts, Sweaters",PO0006606,2024-04-11,2024-05-05,Shipped,497.49,Paid
SUP00134,FashionHub Manufacturing,Mark Lewis,mark.lewis@fashionhubmanuf.com,(736) 735-3600,6062 Warehouse Ln,Denver,CO,"Accessories, Sweaters",PO0006607,2024-05-09,2024-05-20,Delivered,1306.97,Paid
SUP00090,UrbanWear Industries,Ronald Young,ronald.young@urbanwearindust.com,(754) 236-2121,3946 Trade Center Blvd,Charlotte,NC,"Accessories, Hoodies, Shorts",PO0006608,2024-01-30,2024-02-01,Shipped,1801.22,Paid
SUP00045,QualityApparel Industries,Kevin Torres,kevin.torres@qualityappareli.com,(399) 935-7291,8199 Supply Chain Ave,San Francisco,CA,Outerwear,PO0006609,2024-09-02,2024-09-15,Pending,469.6,Partial
SUP00128,ThreadLine Solutions,Steven Gonzalez,steven.gonzalez@threadlinesolut.com,(994) 557-6752,2519 Commerce Dr,San Antonio,TX,Shirts,PO0006610,2023-12-12,2023-12-22,Shipped,2731.93,Pending
SUP00006,RetailFabrics LLC,Jennifer Diaz,jennifer.diaz@retailfabricsll.com,(438) 303-7227,4654 Market St,Portland,OR,Sweaters,PO0006611,2024-09-19,2024-10-11,Delivered,1364.07,Paid
SUP00038,GarmentCo Distributors,Michael Hill,michael.hill@garmentcodistri.com,(644) 553-6139,7249 Fourth St,Sacramento,CA,Activewear,PO0006612,2024-06-10,2024-06-22,Shipped,2753.11,Partial
SUP00002,StyleCraft Distributors,Jennifer Wilson,jennifer.wilson@stylecraftdistr.com,(438) 717-1434,9295 Industrial Way,Miami,FL,"Activewear, Skirts",PO0006613,2024-03-31,2024-04-13,Shipped,1602.8,Paid
SUP00097,VogueSupply Inc.,Michelle Taylor,michelle.taylor@voguesupplyinc.com,(894) 973-3240,1691 Oak Ave,Boston,MA,"Activewear, Jeans, Sweaters",PO0006614,2024-05-17,2024-06-03,Shipped,4760.93,Partial
SUP00127,TrendyTextiles Solutions,Jennifer Sanchez,jennifer.sanchez@trendytextiless.com,(517) 963-6562,3730 Distribution Dr,Austin,TX,Accessories,PO0006615,2024-04-29,2024-05-05,Pending,624.07,Partial
SUP00082,ModaSupply Industries,George Young,george.young@modasupplyindus.com,(324) 229-4920,2694 Trade Center Blvd,Oakland,CA,Shorts,PO0006616,2024-09-06,2024-09-11,Shipped,1490.9,Paid
SUP00063,WholesaleWear Textiles,Thomas Perez,thomas.perez@wholesalewearte.com,(486) 810-5526,9206 Main St,Atlanta,GA,"Hoodies, Shirts, Shorts, Skirts",PO0006617,2023-12-02,2023-12-05,Delivered,1033.44,Paid
SUP00090,UrbanWear Industries,Ronald Young,ronald.young@urbanwearindust.com,(754) 236-2121,3946 Trade Center Blvd,Charlotte,NC,"Accessories, Hoodies, Shorts",PO0006618,2023-12-12,2023-12-15,Pending,2304.03,Pending
SUP00015,StyleSource Apparel,Rebecca Martin,rebecca.martin@stylesourceappa.com,(445) 259-4946,9395 Maple Dr,Philadelphia,PA,"Dresses, Hoodies, T-Shirts",PO0006619,2024-05-16,2024-05-28,Delivered,5000.0,Paid
SUP00097,VogueSupply Inc.,Michelle Taylor,michelle.taylor@voguesupplyinc.com,(894) 973-3240,1691 Oak Ave,Boston,MA,"Activewear, Jeans, Sweaters",PO0006620,2024-05-08,2024-05-27,Pending,1527.26,Pending
SUP00050,ApparelPro Wholesale,Joseph Harris,joseph.harris@apparelprowhole.com,(910) 356-4505,1152 Logistics Pkwy,Louisville,KY,"Shorts, Skirts",PO0006621,2023-11-13,2023-11-28,Delivered,5000.0,Paid
SUP00080,PremiumFabrics LLC,Christopher Davis,christopher.davis@premiumfabricsl.com,(991) 613-9431,118 Second St,Albuquerque,NM,"Dresses, Shirts",PO0006622,2023-12-08,2023-12-22,Delivered,794.87,Pending
SUP00129,DenimSource Partners,Barbara Carter,barbara.carter@denimsourcepart.com,(977) 871-2234,3002 Broadway,Albuquerque,NM,"Activewear, Outerwear, Skirts",PO0006623,2024-10-05,2024-10-18,Delivered,1575.7,Pending
SUP00018,SwiftFashion Solutions,Joseph Nguyen,joseph.nguyen@swiftfashionsol.com,(425) 207-2163,1064 Commerce Dr,Phoenix,AZ,"Dresses, Hoodies, Shirts, Sweaters",PO0006624,2023-11-22,2023-11-30,Shipped,1389.84,Paid
SUP00083,FabricWorks Inc.,Sharon Davis,sharon.davis@fabricworksinc.com,(672) 320-3522,8265 Trade Center Blvd,Sacramento,CA,"Accessories, Shorts, Skirts",PO0006625,2024-05-25,2024-06-20,Shipped,3939.79,Paid
SUP00060,VogueSupply Trading,James Diaz,james.diaz@voguesupplytrad.com,(630) 701-2729,7202 Warehouse Ln,Albuquerque,NM,"Dresses, Shorts, T-Shirts",PO0006626,2024-03-11,2024-03-21,Delivered,1337.96,Paid
SUP00118,TextileTrade Solutions,Stephanie Evans,stephanie.evans@textiletradesol.com,(836) 828-1430,4481 Main St,Jacksonville,FL,Jackets,PO0006627,2024-09-26,2024-10-13,Delivered,373.31,Paid
SUP00052,ClothingDirect Textiles,Matthew Diaz,matthew.diaz@clothingdirectt.com,(629) 751-9947,9983 Commerce Dr,Fresno,CA,Shorts,PO0006628,2024-10-07,2024-10-25,Delivered,827.41,Paid
SUP00128,ThreadLine Solutions,Steven Gonzalez,steven.gonzalez@threadlinesolut.com,(994) 557-6752,2519 Commerce Dr,San Antonio,TX,Shirts,PO0006629,2024-03-04,2024-03-19,Shipped,1512.78,Pending
SUP00115,FabricWorks International,Michael Mitchell,michael.mitchell@fabricworksinte.com,(956) 581-3131,9215 Oak Ave,Oakland,CA,"Accessories, Hoodies",PO0006630,2024-07-11,2024-07-31,Shipped,651.75,Pending
SUP00108,GarmentCo Textiles,Elizabeth Davis,elizabeth.davis@garmentcotextil.com,(876) 226-3159,343 Warehouse Ln,San Francisco,CA,"Jeans, T-Shirts",PO0006631,2024-04-16,2024-05-14,Delivered,819.0,Paid
SUP00077,GarmentCo Distributors,Jennifer Anderson,jennifer.anderson@garmentcodistri.com,(890) 789-1339,4515 Third Ave,Houston,TX,"Dresses, Skirts, T-Shirts",PO0006632,2024-08-22,2024-09-06,Delivered,483.66,Paid
SUP00040,ProStyle Trading,Brian Diaz,brian.diaz@prostyletrading.com,(327) 937-5920,8408 Trade Center Blvd,Louisville,KY,"Jackets, Outerwear",PO0006633,2024-08-06,2024-08-15,Shipped,1714.29,Partial
SUP00084,FashionHub Group,Emily Martinez,emily.martinez@fashionhubgroup.com,(592) 395-9327,2336 Maple Dr,Seattle,WA,"Dresses, Shorts, Sweaters",PO0006634,2024-09-26,2024-10-06,Delivered,1381.37,Paid
SUP00082,ModaSupply Industries,George Young,george.young@modasupplyindus.com,(324) 229-4920,2694 Trade Center Blvd,Oakland,CA,Shorts,PO0006635,2024-09-26,2024-10-12,Delivered,801.95,Paid
SUP00098,ChicTextiles Wholesale,Jennifer Jackson,jennifer.jackson@chictextileswho.com,(534) 965-7807,2977 Industrial Way,San Diego,CA,"Accessories, Dresses, Sweaters",PO0006636,2024-07-03,2024-07-17,Delivered,496.02,Paid
SUP00038,GarmentCo Distributors,Michael Hill,michael.hill@garmentcodistri.com,(644) 553-6139,7249 Fourth St,Sacramento,CA,Activewear,PO0006637,2024-07-30,2024-08-01,Shipped,466.8,Paid
SUP00015,StyleSource Apparel,Rebecca Martin,rebecca.martin@stylesourceappa.com,(445) 259-4946,9395 Maple Dr,Philadelphia,PA,"Dresses, Hoodies, T-Shirts",PO0006638,2023-12-23,2024-01-10,Delivered,1757.26,Pending
SUP00084,FashionHub Group,Emily Martinez,emily.martinez@fashionhubgroup.com,(592) 395-9327,2336 Maple Dr,Seattle,WA,"Dresses, Shorts, Sweaters",PO0006639,2024-04-06,2024-04-21,Delivered,625.76,Paid
SUP00144,ApparelPro Apparel,Margaret Garcia,margaret.garcia@apparelproappar.com,(427) 661-6727,536 Logistics Pkwy,Chicago,IL,"Shirts, Sweaters",PO0006640,2023-12-01,2023-12-27,Delivered,607.35,Pending
SUP00020,ClassicThreads International,Daniel Ramirez,daniel.ramirez@classicthreadsi.com,(620) 678-1887,1712 Oak Ave,Memphis,TN,"Accessories, Hoodies, Shirts",PO0006641,2024-03-10,2024-03-15,Delivered,1357.29,Paid
SUP00018,SwiftFashion Solutions,Joseph Nguyen,joseph.nguyen@swiftfashionsol.com,(425) 207-2163,1064 Commerce Dr,Phoenix,AZ,"Dresses, Hoodies, Shirts, Sweaters",PO0006642,2024-06-11,2024-06-30,Delivered,662.62,Paid
SUP00119,GarmentHub Trading,Daniel Smith,daniel.smith@garmenthubtradi.com,(385) 346-7566,1240 Park Blvd,New York,NY,Dresses,PO0006643,2024-06-04,2024-06-19,Pending,1271.15,Pending
SUP00125,StyleCraft International,Mary Robinson,mary.robinson@stylecraftinter.com,(279) 520-8033,9494 Supply Chain Ave,Louisville,KY,Shorts,PO0006644,2024-06-12,2024-06-19,Delivered,1569.15,Paid
SUP00124,ChicTextiles International,Elizabeth Rodriguez,elizabeth.rodriguez@chictextilesint.com,(589) 745-4770,8296 Second St,Detroit,MI,Outerwear,PO0006645,2024-06-01,2024-06-26,Delivered,536.81,Paid
SUP00074,UrbanWear Apparel,Sandra Jones,sandra.jones@urbanwearappare.com,(903) 439-5334,9763 Industrial Way,Baltimore,MD,Shirts,PO0006646,2024-07-05,2024-07-09,Shipped,310.45,Paid
SUP00125,StyleCraft International,Mary Robinson,mary.robinson@stylecraftinter.com,(279) 520-8033,9494 Supply Chain Ave,Louisville,KY,Shorts,PO0006647,2023-11-30,2023-11-30,Cancelled,1198.4,Partial
SUP00107,TextilePlus Partners,Susan Evans,susan.evans@textilepluspart.com,(438) 536-3417,9864 Main St,Seattle,WA,"Dresses, Outerwear, T-Shirts",PO0006648,2024-05-04,2024-05-16,Shipped,1436.84,Paid
SUP00098,ChicTextiles Wholesale,Jennifer Jackson,jennifer.jackson@chictextileswho.com,(534) 965-7807,2977 Industrial Way,San Diego,CA,"Accessories, Dresses, Sweaters",PO0006649,2024-09-14,2024-10-04,Shipped,363.06,Partial
SUP00021,TextilePlus Solutions,Mark Rodriguez,mark.rodriguez@textileplussolu.com,(632) 387-5563,7679 Commerce Dr,Phoenix,AZ,"Dresses, Hoodies",PO0006650,2024-05-19,2024-05-26,Delivered,5000.0,Paid
SUP00111,TextileTrade International,Margaret Baker,margaret.baker@textiletradeint.com,(310) 702-8267,1304 Maple Dr,El Paso,TX,"Hoodies, T-Shirts",PO0006651,2024-03-18,2024-03-30,Shipped,341.28,Pending
