product_id,name,category,sub_category,color,size,cost_price,selling_price,stock_quantity,reorder_threshold,supplier_id,last_restock_date,location,barcode
CLO-14659,Red Pleated Skirt,Bottomwear,Skirt,Red,XS,14.0,28.0,95,10,SUP-009,2025-06-15,Palo Alto Outlet,3917619682258
CLO-14660,Navy Blazer,Jackets,Blazer,Navy,XL,40.0,95.0,60,8,SUP-005,2025-04-28,Online Warehouse,8584313574087
CLO-14661,Beige Cardigan,Jackets,Cardigan,Beige,M,25.0,60.0,40,6,SUP-014,2025-09-18,SF Downtown Store,4740739729617
CLO-14662,Black Cap,Accessories,Cap,Black,XS,4.0,12.0,80,10,SUP-006,2025-07-01,Palo Alto Outlet,5657799061834
CLO-14663,Beige Scarf,Accessories,Scarf,Beige,M,7.0,18.0,70,12,SUP-008,2025-08-20,Online Warehouse,4251180954551
CLO-14664,Green Belt,Accessories,Belt,Green,L,9.0,22.0,65,9,SUP-002,2025-10-10,SF Downtown Store,9241528634840
CLO-14665,Blue Tank Top,Tops,Tank Top,Blue,S,5.0,10.0,150,12,SUP-011,2025-09-05,Palo Alto Outlet,1617064914453
CLO-14666,White Cotton Shirt,Tops,Shirt,White,XL,20.0,40.0,180,14,SUP-004,2025-06-28,Online Warehouse,3752015691461
CLO-14667,Black Jeans,Bottomwear,Jeans,Black,L,25.0,55.0,260,15,SUP-013,2025-08-12,SF Downtown Store,6415733768409
CLO-14668,Purple Blouse,Tops,Blouse,Purple,S,16.0,32.0,110,12,SUP-010,2025-10-01,Palo Alto Outlet,1341781090719
CLO-14669,Brown Leather Belt,Accessories,Belt,Brown,M,11.0,25.0,45,8,SUP-015,2025-05-14,Online Warehouse,5714514951495
CLO-14670,Gray Sweatshirt Hoodie,Jackets,Hoodie,Gray,XL,24.0,54.0,90,9,SUP-019,2025-07-03,SF Downtown Store,5838736807296
CLO-14671,Red Puffer Coat,Jackets,Coat,Red,XXL,48.0,110.0,25,6,SUP-017,2025-09-29,Palo Alto Outlet,6180843881684
CLO-14672,Blue Denim Shorts,Bottomwear,Shorts,Blue,XS,12.0,24.0,140,10,SUP-018,2025-08-07,Online Warehouse,8272309907046
CLO-14673,Pink Hoodie,Jackets,Hoodie,Pink,M,19.0,38.0,85,9,SUP-020,2025-10-18,SF Downtown Store,4450300604519
CLO-14674,Beige V-Neck T-Shirt,Tops,T-Shirt,Beige,L,6.0,14.0,340,15,SUP-016,2025-05-30,Palo Alto Outlet,9081873300276
CLO-14675,Blue Denim Jeans,Bottomwear,Jeans,Blue,M,28.5,58.0,320,20,SUP-004,2025-09-12,SF Downtown Store,3272237369504
CLO-14676,Black Cotton Hoodie,Jackets,Hoodie,Black,L,22.0,66.0,140,15,SUP-007,2025-08-28,Palo Alto Outlet,3260590473535
CLO-14677,White Cotton T-Shirt,Tops,T-Shirt,White,M,6.5,14.0,360,12,SUP-002,2025-10-03,Online Warehouse,2265493053973
CLO-14678,Gray Linen Shirt,Tops,Shirt,Gray,S,15.0,32.0,210,15,SUP-011,2025-09-20,SF Downtown Store,4513599642606
CLO-14679,Beige Cardigan,Jackets,Cardigan,Beige,XS,18.0,39.0,95,10,SUP-005,2025-07-11,Palo Alto Outlet,0098972740514
CLO-14680,Red Cap,Accessories,Cap,Red,XS,4.0,9.0,75,8,SUP-013,2025-10-01,Online Warehouse,3164119913656
CLO-14681,Blue Silk Belt,Accessories,Belt,Blue,L,7.0,19.0,60,6,SUP-009,2025-09-15,SF Downtown Store,4025426006289
CLO-14682,Black Beaded Scarf,Accessories,Scarf,Black,M,9.0,24.0,40,8,SUP-016,2025-08-05,Palo Alto Outlet,2238435799389
CLO-14683,Navy Denim Jeans,Bottomwear,Jeans,Navy,XL,31.0,64.0,190,18,SUP-003,2025-07-29,SF Downtown Store,5945892251747
CLO-14684,Gray Hoodie,Jackets,Hoodie,Gray,M,20.0,42.0,120,12,SUP-012,2025-10-05,Online Warehouse,5294977565512
CLO-14685,Beige Linen Shirt,Tops,Shirt,Beige,L,14.5,28.0,170,11,SUP-006,2025-06-18,SF Downtown Store,8895638367665
CLO-14686,White Tank Top,Tops,Tank Top,White,XS,5.0,12.0,90,9,SUP-008,2025-09-09,Palo Alto Outlet,7031012213387
CLO-14687,Blue Cardigan,Jackets,Coat,Blue,S,19.0,44.0,55,8,SUP-010,2025-08-21,Online Warehouse,5342144835457
CLO-14688,Purple Scarf,Accessories,Scarf,Purple,M,8.5,22.0,50,7,SUP-014,2025-07-07,SF Downtown Store,4988396838252
CLO-14689,Brown Leather Belt,Accessories,Belt,Brown,XL,12.0,32.0,45,7,SUP-015,2025-10-02,Palo Alto Outlet,5430935352151
CLO-14690,Black Jeans Shorts,Bottomwear,Shorts,Black,S,9.0,20.0,150,12,SUP-001,2025-05-30,Online Warehouse,7346606899247
CLO-14691,Gray Sweatshirt,Tops,Shirt,Gray,XL,13.0,28.0,230,11,SUP-018,2025-09-30,SF Downtown Store,1575610801030
CLO-14692,Red Blazer,Jackets,Blazer,Red,M,25.0,52.0,70,9,SUP-019,2025-08-12,Palo Alto Outlet,2212395512169
CLO-14693,White Cotton Cap,Accessories,Cap,White,XS,3.5,9.5,85,7,SUP-020,2025-10-10,Online Warehouse,8323285414226
CLO-14694,Blue Polo Shirt,Tops,Shirt,Blue,L,16.0,34.0,205,12,SUP-017,2025-09-01,SF Downtown Store,3262144537150
CLO-14695,Black Jeans Pants,Bottomwear,Pants,Black,M,21.0,45.0,210,14,SUP-003,2025-07-17,Online Warehouse,4519678778801
CLO-14696,Beige Wool Coat,Jackets,Coat,Beige,XL,40.0,95.0,25,5,SUP-021,2025-06-23,SF Downtown Store,1591326842326
CLO-14697,Blue Denim Jeans,Bottomwear,Jeans,Blue,M,28.0,56.0,320,20,SUP-005,2025-09-12,SF Downtown Store,3554690336931
CLO-14698,Black Cotton T-Shirt,Tops,T-Shirt,Black,L,6.0,12.0,210,12,SUP-011,2025-08-24,Palo Alto Outlet,0571973238154
CLO-14699,White Classic Shirt,Tops,Shirt,White,M,22.0,44.0,150,15,SUP-003,2025-07-30,Online Warehouse,5527876260235
CLO-14700,Grey Hoodie,Jackets,Hoodie,Gray,XL,26.0,52.0,95,12,SUP-009,2025-09-02,SF Downtown Store,6409309998689
CLO-14701,Navy Blazer,Jackets,Blazer,Navy,L,48.0,96.0,40,8,SUP-007,2025-10-10,Palo Alto Outlet,1950786796999
CLO-14702,Beige Trench Coat,Jackets,Coat,Beige,XL,60.0,120.0,28,6,SUP-002,2025-09-28,SF Downtown Store,9381919487461
CLO-14703,Red Cap,Accessories,Cap,Red,XS,8.0,16.0,60,10,SUP-014,2025-08-04,Online Warehouse,2319002415517
CLO-14704,Black Leather Belt,Accessories,Belt,Black,M,12.0,24.0,45,8,SUP-013,2025-07-19,Palo Alto Outlet,5863735332702
CLO-14705,Blue Knit Scarf,Accessories,Scarf,Blue,S,9.0,18.0,25,6,SUP-006,2025-10-02,SF Downtown Store,8996668685843
CLO-14706,Green Tank Top,Tops,Tank Top,Green,XS,5.0,12.0,380,18,SUP-004,2025-06-15,Online Warehouse,1162106514947
CLO-14707,Purple Blouse,Tops,Blouse,Purple,S,18.0,36.0,110,14,SUP-010,2025-09-17,SF Downtown Store,3965431055771
CLO-14708,Brown Jeans Shorts,Bottomwear,Shorts,Brown,M,14.0,28.0,90,10,SUP-008,2025-08-11,Palo Alto Outlet,0302759608895
CLO-14709,White Linen Shirt,Tops,Shirt,White,XL,25.0,50.0,80,12,SUP-015,2025-10-05,Online Warehouse,8697935843423
CLO-14710,Black Denim Jacket,Jackets,Coat,Black,M,55.0,110.0,32,7,SUP-012,2025-09-20,SF Downtown Store,1494521258606
CLO-14711,Navy Cap,Accessories,Cap,Navy,S,7.0,14.0,55,9,SUP-001,2025-07-29,Palo Alto Outlet,2098180409991
CLO-14712,Beige Shirtdress,Tops,Shirt,Beige,M,20.0,40.0,210,15,SUP-017,2025-08-18,Online Warehouse,5141405085013
CLO-14713,Gray Sweatpants,Bottomwear,Pants,Gray,L,18.0,36.0,100,12,SUP-019,2025-09-01,SF Downtown Store,4742963641226
CLO-14714,Pink Silk Scarf,Accessories,Scarf,Pink,M,11.0,22.0,70,9,SUP-020,2025-10-08,Online Warehouse,4725439245396
CLO-14715,Blue Cardigan,Jackets,Cardigan,Blue,S,26.0,52.0,60,9,SUP-018,2025-07-12,Palo Alto Outlet,0424081744253
CLO-14716,Black Belt Belt,Accessories,Belt,Black,XL,15.0,30.0,18,5,SUP-016,2025-06-28,Online Warehouse,9685276820918
CLO-14717,Blue Denim Jeans,Bottomwear,Jeans,Blue,M,26.5,52.0,320,15,SUP-003,2025-09-12,SF Downtown Store,8122466142809
CLO-14718,Black Cotton Hoodie,Jackets,Hoodie,Black,L,22.0,49.0,120,12,SUP-007,2025-08-28,Palo Alto Outlet,7020979096351
CLO-14719,Red Silk Blouse,Tops,Blouse,Red,S,18.0,35.0,210,12,SUP-011,2025-07-15,Online Warehouse,5911753317025
CLO-14720,White Cotton T-Shirt,Tops,T-Shirt,White,M,6.5,14.0,380,15,SUP-002,2025-10-02,SF Downtown Store,3379708604377
CLO-14721,Grey Knit Cardigan,Jackets,Cardigan,Gray,XL,24.0,56.0,60,10,SUP-005,2025-06-20,Palo Alto Outlet,5872537172015
CLO-14722,Blue Cap,Accessories,Cap,Blue,S,5.0,12.0,90,8,SUP-014,2025-08-01,Online Warehouse,3330032569647
CLO-14723,Black Leather Belt,Accessories,Belt,Black,M,9.0,22.0,110,10,SUP-009,2025-09-02,SF Downtown Store,4133115196839
CLO-14724,Navy Blue Jeans,Bottomwear,Jeans,Navy,L,28.0,60.0,180,14,SUP-004,2025-09-22,Palo Alto Outlet,4842266315430
CLO-14725,Beige Tank Top,Tops,Tank Top,Beige,XS,7.0,16.0,150,10,SUP-012,2025-08-18,Online Warehouse,9903491315653
CLO-14726,Green Blazer,Jackets,Blazer,Green,S,32.0,70.0,40,8,SUP-006,2025-05-30,SF Downtown Store,6671364635145
CLO-14727,Pink Silk Scarf,Accessories,Scarf,Pink,M,6.0,15.0,70,8,SUP-015,2025-07-09,Online Warehouse,2282325348529
CLO-14728,Brown Leather Belt,Accessories,Belt,Brown,L,8.5,20.0,95,10,SUP-010,2025-09-11,Palo Alto Outlet,7993496577583
CLO-14729,Blue Denim Shorts,Bottomwear,Shorts,Blue,S,12.0,26.0,140,12,SUP-003,2025-07-28,Online Warehouse,3521970640641
CLO-14730,Black Hoodie,Jackets,Hoodie,Black,M,20.0,45.0,90,9,SUP-007,2025-10-05,SF Downtown Store,2315402447830
CLO-14731,White Shirt,Tops,Shirt,White,L,14.0,28.0,260,12,SUP-008,2025-09-19,Palo Alto Outlet,7501632703491
CLO-14732,Gray Blouse,Tops,Blouse,Gray,XS,16.0,32.0,100,10,SUP-013,2025-07-04,Online Warehouse,4105269636427
CLO-14733,Blue Cardigan,Jackets,Cardigan,Blue,XL,25.0,60.0,55,8,SUP-005,2025-06-14,SF Downtown Store,2126454367687
CLO-14734,Red Cap,Accessories,Cap,Red,XS,4.0,10.0,65,6,SUP-014,2025-09-25,Palo Alto Outlet,9674672698630
CLO-14735,Black Jeans,Bottomwear,Jeans,Black,XL,30.0,65.0,180,12,SUP-004,2025-08-22,Online Warehouse,1333279882170
CLO-14736, Beige Wool Coat,Jackets,Coat,Beige,L,40.0,95.0,25,6,SUP-001,2025-10-10,SF Downtown Store,2671996149491
CLO-14737,Red Hoodie,Jackets,Hoodie,Red,M,28.5,67.0,120,12,SUP-005,2025-09-12,SF Downtown Store,8514756160384
CLO-14738,Blue Denim Jeans,Bottomwear,Jeans,Blue,L,22.0,46.0,250,15,SUP-012,2025-08-30,Palo Alto Outlet,9526068228795
CLO-14739,Black Cotton T-Shirt,Tops,T-Shirt,Black,M,6.5,12.0,380,18,SUP-003,2025-10-02,Online Warehouse,6141096615929
CLO-14740,White Linen Shirt,Tops,Shirt,White,S,14.0,28.0,150,14,SUP-009,2025-09-22,SF Downtown Store,3257890885069
CLO-14741,Gray Tank Top,Tops,Tank Top,Gray,XS,5.0,9.0,60,10,SUP-002,2025-07-18,Online Warehouse,0303471120273
CLO-14742,Navy Blazer,Jackets,Blazer,Navy,L,45.0,95.0,40,8,SUP-016,2025-05-28,SF Downtown Store,0238595129207
CLO-14743,Black Leather Belt,Accessories,Belt,Black,M,8.0,16.0,90,12,SUP-007,2025-10-11,Palo Alto Outlet,2230335823398
CLO-14744,Beige Scarf,Accessories,Scarf,Beige,XL,7.5,14.0,40,10,SUP-011,2025-08-04,Online Warehouse,9511139977387
CLO-14745,Blue Polo Shirt,Tops,Shirt,Blue,M,9.0,18.0,210,15,SUP-004,2025-09-28,SF Downtown Store,9278767823608
CLO-14746,Green Chino Pants,Bottomwear,Pants,Green,S,20.0,40.0,170,14,SUP-006,2025-07-02,Palo Alto Outlet,4229665144486
CLO-14747,Purple Cardigan,Jackets,Cardigan,Purple,M,30.0,60.0,65,9,SUP-013,2025-08-15,Online Warehouse,5743062068148
CLO-14748,White Cap,Accessories,Cap,White,L,4.0,9.0,110,12,SUP-010,2025-06-20,SF Downtown Store,4991987202981
CLO-14749,Black Denim Shorts,Bottomwear,Shorts,Black,M,12.0,24.0,95,15,SUP-014,2025-09-08,Palo Alto Outlet,1300843391419
CLO-14750,Red Beanie,Accessories,Hat,Red,XS,5.5,11.0,25,8,SUP-008,2025-10-04,Online Warehouse,8117963305074
CLO-14751,Gray Hoodie,Jackets,Hoodie,Gray,XL,22.0,44.0,30,9,SUP-001,2025-07-30,SF Downtown Store,9504432719298
CLO-14752,Blue Blazer,Jackets,Blazer,Blue,S,40.0,85.0,55,10,SUP-015,2025-09-19,Palo Alto Outlet,0284416169362
CLO-14753,Pink Tank Top,Tops,Tank Top,Pink,XS,6.0,11.0,75,12,SUP-017,2025-08-22,Online Warehouse,4088516323813
CLO-14754,Beige Trench Coat,Jackets,Coat,Beige,L,52.0,110.0,18,7,SUP-018,2025-06-15,SF Downtown Store,7057410376226
CLO-14755,Gray Wool Coat,Jackets,Coat,Gray,XL,60.0,120.0,12,6,SUP-019,2025-10-02,Palo Alto Outlet,5941525838516
CLO-14756,Black Denim Jacket,Jackets,Jacket,Black,M,35.0,70.0,100,12,SUP-020,2025-09-25,Online Warehouse,3578116446684
CLO-14757,Blue Denim Jeans,Bottomwear,Jeans,Blue,M,28.5,56.0,320,12,SUP-012,2025-08-14,SF Downtown Store,7132901029158
CLO-14758,Black Cotton Hoodie,Jackets,Hoodie,Black,L,22.0,49.0,120,15,SUP-007,2025-10-02,Palo Alto Outlet,5118581101460
CLO-14759,White V-Neck T-Shirt,Tops,T-Shirt,White,S,6.5,12.0,260,10,SUP-005,2025-09-21,Online Warehouse,2353596828901
CLO-14760,Gray Crew Neck T-Shirt,Tops,T-Shirt,Gray,M,7.0,14.0,210,12,SUP-003,2025-07-28,SF Downtown Store,4081235631676
CLO-14761,Red Blouse,Tops,Blouse,Red,XS,11.0,22.0,95,10,SUP-014,2025-06-18,Palo Alto Outlet,6027168927888
CLO-14762,Blue Cap,Accessories,Cap,Blue,XS,4.5,9.0,60,8,SUP-019,2025-05-26,Online Warehouse,4787181938347
CLO-14763,Beige Belt,Accessories,Belt,Beige,M,8.0,16.0,40,6,SUP-008,2025-08-05,SF Downtown Store,7051047308028
CLO-14764,Navy Blazer,Jackets,Blazer,Navy,XL,42.0,88.0,55,8,SUP-011,2025-09-12,Palo Alto Outlet,2131148241430
CLO-14765,Black Leather Belt,Accessories,Belt,Black,L,9.5,19.0,28,6,SUP-013,2025-07-04,Online Warehouse,4446978942596
CLO-14766,Green Cardigan,Jackets,Cardigan,Green,S,18.0,34.0,140,12,SUP-004,2025-10-20,SF Downtown Store,3490019768933
CLO-14767,Pink Tank Top,Tops,Tank Top,Pink,XS,5.0,9.0,180,10,SUP-006,2025-08-28,Online Warehouse,4500419511303
CLO-14768,Brown Chino Pants,Bottomwear,Pants,Brown,L,16.0,32.0,130,12,SUP-009,2025-09-09,SF Downtown Store,0766170616684
CLO-14769,White Shirt,Tops,Shirt,White,XL,14.0,28.0,200,12,SUP-002,2025-10-03,Palo Alto Outlet,6482098728481
CLO-14770,Blue Denim Jacket,Jackets,Coat,Blue,M,38.0,78.0,70,10,SUP-016,2025-07-15,SF Downtown Store,8186969234440
CLO-14771,Gray Sweatpants,Bottomwear,Pants,Gray,L,12.0,24.0,260,12,SUP-010,2025-08-02,Palo Alto Outlet,5572477213963
CLO-14772,Purple Scarf,Accessories,Scarf,Purple,XL,6.5,14.0,22,5,SUP-017,2025-06-29,Online Warehouse,6209160494172
CLO-14773,Yellow Short,Bottomwear,Shorts,Yellow,S,9.0,18.0,110,8,SUP-018,2025-05-12,SF Downtown Store,3190170668637
CLO-14774,Black Hoodie,Jackets,Hoodie,Black,M,20.0,40.0,150,12,SUP-020,2025-10-28,Online Warehouse,2185893584047
CLO-14775,Beige Blouse,Tops,Blouse,Beige,S,13.0,26.0,90,9,SUP-001,2025-07-21,Palo Alto Outlet,0571265656416
CLO-14776,Navy Jeans,Bottomwear,Jeans,Navy,M,25.0,50.0,340,14,SUP-015,2025-09-30,SF Downtown Store,5666715711120
CLO-14777,Blue Denim Jeans,Bottomwear,Jeans,Blue,M,34.5,64.0,320,12,SUP-003,2025-09-12,SF Downtown Store,7018058935967
CLO-14778,White Cotton T-Shirt,Tops,T-Shirt,White,L,8.0,16.0,260,15,SUP-007,2025-10-02,Palo Alto Outlet,9262552576150
CLO-14779,Black V-Neck T-Shirt,Tops,T-Shirt,Black,S,7.5,15.0,210,14,SUP-012,2025-08-28,SF Downtown Store,3359848086186
CLO-14780,Red Hoodie,Jackets,Hoodie,Red,M,28.0,56.0,95,10,SUP-005,2025-09-28,Online Warehouse,8304342299785
CLO-14781,Gray Blazer,Jackets,Blazer,Gray,XL,45.0,92.0,60,8,SUP-014,2025-10-15,SF Downtown Store,3210133989309
CLO-14782,Navy Cardigan,Jackets,Cardigan,Navy,S,32.0,68.0,42,6,SUP-009,2025-09-18,Palo Alto Outlet,0400376584901
CLO-14783,Beige Belt,Accessories,Belt,Beige,M,9.0,18.0,120,12,SUP-002,2025-07-04,Online Warehouse,4056502578709
CLO-14784,Black Cap,Accessories,Cap,Black,XS,6.5,13.0,90,8,SUP-011,2025-08-31,SF Downtown Store,0959027990463
CLO-14785,Blue Tank Top,Tops,Tank Top,Blue,XS,5.5,11.0,110,12,SUP-004,2025-09-22,Online Warehouse,6919918386488
CLO-14786,Pink Blouse,Tops,Blouse,Pink,M,18.0,36.0,180,14,SUP-018,2025-10-03,Palo Alto Outlet,3626961636771
CLO-14787,Black Jeans Shorts,Bottomwear,Shorts,Black,L,12.0,24.0,140,10,SUP-017,2025-09-29,SF Downtown Store,7752969426915
CLO-14788,Green Cotton Shirt,Tops,Shirt,Green,S,14.0,28.0,160,12,SUP-006,2025-08-14,Palo Alto Outlet,4897881412452
CLO-14789,Blue Denim Coat,Jackets,Coat,Blue,L,52.0,104.0,28,6,SUP-013,2025-07-19,Online Warehouse,7705087550562
CLO-14790,Gray Slacks,Bottomwear,Pants,Gray,M,26.0,52.0,190,9,SUP-010,2025-09-05,SF Downtown Store,4481888678950
CLO-14791,Beige Cropped Jeans,Bottomwear,Jeans,Beige,S,30.0,60.0,210,11,SUP-019,2025-10-11,Palo Alto Outlet,1391938707414
CLO-14792,Red Scarf,Accessories,Scarf,Red,M,8.0,16.0,70,7,SUP-008,2025-07-28,Online Warehouse,2013498438281
CLO-14793,Blue Cap,Accessories,Cap,Blue,S,6.0,12.0,85,8,SUP-001,2025-06-14,SF Downtown Store,4046247863572
CLO-14794,White Blouse,Tops,Blouse,White,XL,22.0,44.0,170,15,SUP-015,2025-08-06,Palo Alto Outlet,3627330890345
CLO-14795,Purple Hoodie,Jackets,Hoodie,Purple,XXL,28.0,56.0,50,9,SUP-016,2025-07-31,Online Warehouse,4468432109549
CLO-14796,Brown Leather Belt,Accessories,Belt,Brown,XL,11.0,22.0,80,9,SUP-020,2025-10-20,SF Downtown Store,6861773079099
CLO-14797,Blue Denim Jeans,Bottomwear, Jeans,Blue,M,22.5,39.0,320,20,SUP-007,2025-09-18,SF Downtown Store,1998467617099
CLO-14798,Black Cotton T-Shirt,Tops,T-Shirt,Black,L,6.0,12.0,280,15,SUP-003,2025-08-05,Palo Alto Outlet,5110356257621
CLO-14799,White Linen Shirt,Tops,Shirt,White,S,15.0,28.0,120,12,SUP-010,2025-06-22,SF Downtown Store,0902805795500
CLO-14800,Red V-Neck T-Shirt,Tops,T-Shirt,Red,M,5.5,9.5,320,15,SUP-004,2025-09-30,Online Warehouse,0444156630572
CLO-14801,Gray Hoodie,Jackets,Hoodie,Gray,L,28.0,54.0,90,12,SUP-002,2025-07-14,Palo Alto Outlet,7562202175892
CLO-14802,Navy Blazer,Jackets,Blazer,Navy,XL,45.0,99.0,40,8,SUP-011,2025-05-28,SF Downtown Store,8390537013760
CLO-14803,Beige Trench Coat,Jackets,Coat,Beige,M,60.0,120.0,25,6,SUP-014,2025-04-19,Online Warehouse,7203248932377
CLO-14804,Blue Cap,Accessories,Cap,Blue,XS,4.0,9.0,60,10,SUP-005,2025-10-02,Palo Alto Outlet,5677946685324
CLO-14805,Black Leather Belt,Accessories,Belt,Black,M,9.0,19.0,45,8,SUP-008,2025-08-26,SF Downtown Store,1484268988077
CLO-14806,White Silk Scarf,Accessories,Scarf,White,XL,7.5,14.0,30,6,SUP-012,2025-07-01,Online Warehouse,5746585785645
CLO-14807,Green Tank Top,Tops,Tank Top,Green,XS,4.5,9.0,180,15,SUP-015,2025-08-11,Palo Alto Outlet,1924279346829
CLO-14808,Purple Blouse,Tops,Blouse,Purple,S,14.0,28.0,110,12,SUP-006,2025-06-07,SF Downtown Store,8516522873511
CLO-14809,Blue Denim Shorts,Bottomwear,Shorts,Blue,M,13.0,26.0,150,10,SUP-009,2025-09-02,Online Warehouse,8778634144877
CLO-14810,Black Slim Jeans,Bottomwear,Jeans,Black,L,21.0,39.0,210,15,SUP-001,2025-07-29,SF Downtown Store,7476397103188
CLO-14811,Gray Cardigan,Jackets,Cardigan,Gray,M,18.0,34.0,70,8,SUP-013,2025-05-16,Palo Alto Outlet,7277960688867
CLO-14812,Beige Belt,Accessories,Belt,Beige,L,6.5,12.0,20,5,SUP-016,2025-10-15,Online Warehouse,4205057846221
CLO-14813,Yellow Tee,Tops,T-Shirt,Yellow,S,5.0,9.0,240,15,SUP-017,2025-08-03,SF Downtown Store,6346518651531
CLO-14814,Brown Khaki Pants,Bottomwear,Pants,Brown,XL,18.5,34.0,95,10,SUP-018,2025-09-12,Palo Alto Outlet,2141382987908
CLO-14815,Pink Blouse,Tops,Blouse,Pink,M,12.0,24.0,110,12,SUP-019,2025-07-20,Online Warehouse,6865146601705
CLO-14816,Blue Denim Jacket,Jackets,Coat,Blue,L,40.0,72.0,60,9,SUP-020,2025-10-05,SF Downtown Store,9396701552264
CLO-14817,Blue Denim Jeans,Bottomwear,Jeans,Blue,M,28.5,58.0,320,20,SUP-012,2025-08-14,SF Downtown Store,1246552957873
CLO-14818,Black Cotton Hoodie,Jackets,Hoodie,Black,L,22.0,54.0,120,12,SUP-007,2025-09-02,Palo Alto Outlet,5168320227113
CLO-14819,Red Silk Blouse,Tops,Blouse,Red,S,18.0,42.0,95,15,SUP-003,2025-07-28,SF Downtown Store,1800214980084
CLO-14820,White Cotton T-Shirt,Tops,T-Shirt,White,M,6.5,13.0,420,12,SUP-001,2025-10-01,Online Warehouse,7555773432823
CLO-14821,Gray Relaxed Tank Top,Tops,Tank Top,Gray,XS,7.0,14.0,180,10,SUP-006,2025-06-20,SF Downtown Store,9132183669498
CLO-14822,Navy Dress Pants,Bottomwear,Pants,Navy,L,25.0,62.0,140,12,SUP-009,2025-09-18,Palo Alto Outlet,3598084698732
CLO-14823,Beige Trench Coat,Jackets,Coat,Beige,XL,46.0,99.0,55,8,SUP-011,2025-08-02,SF Downtown Store,9758456271370
CLO-14824,Black Leather Belt,Accessories,Belt,Black,M,9.0,18.0,90,10,SUP-005,2025-07-11,Online Warehouse,2446984598909
CLO-14825,Blue Cap,Accessories,Cap,Blue,S,5.5,12.0,80,8,SUP-010,2025-10-10,SF Downtown Store,0660947830626
CLO-14826,Pink Knit Cardigan,Jackets,Cardigan,Pink,M,19.0,38.0,60,6,SUP-004,2025-05-22,Palo Alto Outlet,4658899872444
CLO-14827,White Blazer,Jackets,Blazer,White,XL,34.0,78.0,40,5,SUP-002,2025-04-15,SF Downtown Store,6312842092749
CLO-14828,Green Cargo Shorts,Bottomwear,Shorts,Green,S,14.0,28.0,110,12,SUP-008,2025-09-29,Online Warehouse,3909811220215
CLO-14829,Blue Denim Jacket,Jackets,Jacket,Blue,M,32.0,74.0,25,7,SUP-013,2025-08-28,SF Downtown Store,1285136840541
CLO-14830,Black Cap Sleeve Shirt,Tops,Shirt,Black,L,15.0,29.0,150,12,SUP-014,2025-07-04,Palo Alto Outlet,6523700877751
CLO-14831,Brown Leather Belt,Accessories,Belt,Brown,XL,11.0,22.0,70,9,SUP-015,2025-10-05,Online Warehouse,9003226073478
CLO-14832,Purple Hoodie,Tops,Hoodie,Purple,S,20.0,40.0,130,12,SUP-016,2025-08-21,SF Downtown Store,4326748464310
CLO-14833,Gray Knit Blazer,Jackets,Blazer,Gray,M,27.0,64.0,35,6,SUP-017,2025-07-19,Palo Alto Outlet,3233854376730
CLO-14834,Beige Linen Shirt,Tops,Shirt,Beige,S,16.0,32.0,210,15,SUP-018,2025-09-07,Online Warehouse,5858219645996
CLO-14835,Blue Denim Skirt,Bottomwear,Skirt,Blue,M,18.0,36.0,70,9,SUP-019,2025-06-14,SF Downtown Store,8224312125588
CLO-14836,Navy Cardigan,Jackets,Cardigan,Navy,XL,21.0,42.0,90,10,SUP-020,2025-05-30,Online Warehouse,9839230781412
CLO-14837,Blue Denim Jeans,Bottomwear,Jeans,Blue,M,32.5,64.0,220,15,SUP-007,2025-09-12,SF Downtown Store,5706707792445
CLO-14838,Black Cotton Hoodie,Jackets,Hoodie,Black,L,18.0,45.0,120,12,SUP-012,2025-08-28,Palo Alto Outlet,4759711315687
CLO-14839,Red V-Neck T-Shirt,Tops,T-Shirt,Red,S,6.5,14.0,340,15,SUP-003,2025-10-02,Online Warehouse,3102426459639
CLO-14840,White Button Shirt,Tops,Shirt,White,M,14.0,28.0,180,15,SUP-009,2025-07-19,SF Downtown Store,4684583109035
CLO-14841,Gray Fleece Coat,Jackets,Coat,Gray,XL,40.0,110.0,60,10,SUP-005,2025-09-02,Palo Alto Outlet,8587263275027
CLO-14842,Beige Cardigan,Jackets,Cardigan,Beige,XS,22.0,48.0,40,8,SUP-014,2025-06-15,Online Warehouse,1926421023872
CLO-14843,Navy Blazer,Jackets,Blazer,Navy,M,55.0,120.0,25,8,SUP-002,2025-10-10,SF Downtown Store,8807366497069
CLO-14844,Black Leather Belt,Accessories,Belt,Black,L,8.0,20.0,90,6,SUP-018,2025-07-25,Online Warehouse,5990196433562
CLO-14845,Gray Beanie Cap,Accessories,Cap,Gray,XS,4.0,12.0,60,5,SUP-011,2025-09-22,Palo Alto Outlet,3950211187000
CLO-14846,Blue Silk Scarf,Accessories,Scarf,Blue,M,9.0,22.0,40,6,SUP-006,2025-08-03,Online Warehouse,0822205322089
CLO-14847,Green Cargo Pants,Bottomwear,Pants,Green,L,28.0,56.0,180,14,SUP-013,2025-08-18,SF Downtown Store,3956089804661
CLO-14848,Purple Tank Top,Tops,Tank Top,Purple,XS,7.0,15.0,150,10,SUP-004,2025-07-30,Palo Alto Outlet,7101478247599
CLO-14849,Blue Denim Shorts,Bottomwear,Shorts,Blue,S,12.0,24.0,120,10,SUP-001,2025-06-20,Online Warehouse,1173906650688
